Comunidade,Tamanho,Densidade,Densidade Espacial,Fator escolha,Lat,Lon,Porcentagem Crimes,Porcentagem Armas,Porcentagem Horarios,Areas,Subareas
1217,6,0.259871661464128,673.93678843046,1050.82243758733,34.2255833333333,-118.598816666667,"{'vandalismo': 0.5, 'roubo': 0.333, 'agressao grave': 0.167}","{'Indefinido': 0.833, 'outros': 0.167}","{'Manha': 0.167, 'Tarde': 0.167, 'Noite': 0.5, 'Madrugada': 0.167}",{'Topanga'},{2105}
1218,1,0,0,0,34.1388,-118.2236,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 1.0, 'Madrugada': 0.0}",{'Northeast'},{1113}
1219,1,0,0,0,34.3041,-118.4813,{'agressao grave': 1.0},{'objetos cortantes': 1.0},"{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Devonshire'},{1708}
1220,2,0.430631872564857,584.20623783686,503.155652327515,34.29625,-118.4983,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.5, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 0.5}",{'Devonshire'},{1708}
1221,5,0.452596449270301,0,0,34.1016,-118.4698,"{'vandalismo': 0.2, 'roubo': 0.6, 'agressao leve': 0.2}","{'Indefinido': 0.6, 'outros': 0.4}","{'Manha': 0.4, 'Tarde': 0.4, 'Noite': 0.0, 'Madrugada': 0.2}",{'West LA'},{805}
1222,1,0,0,0,34.0571,-118.4806,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 1.0}",{'West LA'},{825}
1223,3,0.372020106098314,599.427566051861,668.997320162603,34.1866333333333,-118.475966666667,"{'agressao grave': 0.667, 'roubo': 0.333}","{'armas de fogo': 0.667, 'Indefinido': 0.333}","{'Manha': 0.0, 'Tarde': 0.333, 'Noite': 0.333, 'Madrugada': 0.333}",{'West Valley'},{1039}
1224,2,0.489156534586124,552.157630373606,540.183026037678,34.0679,-118.445,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 1.0, 'Madrugada': 0.0}",{'West LA'},{818}
1225,1,0,0,0,33.7817,-118.2344,{'vandalismo': 1.0},{'Indefinido': 1.0},"{'Manha': 1.0, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Harbor'},{529}
1226,1,0,0,0,34.1449,-118.4867,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 1.0, 'Madrugada': 0.0}",{'West Valley'},{1097}
1227,1,0,0,0,33.8073,-118.3041,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 1.0}",{'Harbor'},{509}
1228,1,0,0,0,34.2411,-118.2794,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 1.0}",{'Foothill'},{1668}
1229,1,0,0,0,34.0816,-118.4537,{'agressao leve': 1.0},{'força fisica e ameacas': 1.0},"{'Manha': 1.0, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'West LA'},{806}
1230,2,0.606226836533077,9999.99999966803,12124.5367302591,34.08865,-118.4553,{'roubo': 1.0},"{'Indefinido': 0.5, 'força fisica e ameacas': 0.5}","{'Manha': 0.0, 'Tarde': 0.5, 'Noite': 0.5, 'Madrugada': 0.0}",{'West LA'},{806}
1231,3,0.119933764909434,416.441842409572,149.836314078003,34.2212333333333,-118.509866666667,"{'roubo': 0.667, 'agressao grave': 0.333}","{'Indefinido': 0.667, 'armas de fogo': 0.333}","{'Manha': 0.333, 'Tarde': 0.333, 'Noite': 0.0, 'Madrugada': 0.333}","{'West Valley', 'Devonshire'}","{1795, 1006, 1007}"
1232,1,0,0,0,34.2825,-118.5319,{'agressao leve': 1.0},{'outros': 1.0},"{'Manha': 1.0, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Devonshire'},{1714}
1233,1,0,0,0,34.2407,-118.3607,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 1.0, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Foothill'},{1667}
1234,1,0,0,0,34.2539,-118.3768,{'vandalismo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Foothill'},{1665}
1235,1,0,0,0,34.2427,-118.5492,{'agressao grave': 1.0},{'armas de fogo': 1.0},"{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Devonshire'},{1766}
1236,3,0.161569696501835,450.538815396342,218.38025899765,34.2698333333333,-118.4514,"{'vandalismo': 0.333, 'agressao grave': 0.333, 'agressao leve': 0.333}","{'Indefinido': 0.333, 'força fisica e ameacas': 0.667}","{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 0.333, 'Madrugada': 0.667}",{'Mission'},{1943}
1237,1,0,0,0,34.0611,-118.4809,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'West LA'},{812}
1238,2,0.338681553847546,2425.35625036391,1642.84684701422,34.27865,-118.4361,"{'golpes': 0.5, 'roubo': 0.5}","{'Indefinido': 0.5, 'armas de fogo': 0.5}","{'Manha': 0.5, 'Tarde': 0.5, 'Noite': 0.0, 'Madrugada': 0.0}",{'Mission'},{1944}
1239,4,0.393449933090624,563.625315268127,887.033370321706,34.21775,-118.354425,{'roubo': 1.0},"{'armas de fogo': 0.25, 'Indefinido': 0.75}","{'Manha': 0.0, 'Tarde': 0.25, 'Noite': 0.5, 'Madrugada': 0.25}",{'Foothill'},"{1698, 1676, 1677}"
1240,3,0.485100579534119,0,0,34.1425,-118.29,"{'roubo': 0.667, 'vandalismo': 0.333}","{'Indefinido': 0.667, 'outros': 0.333}","{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Northeast'},{1101}
1241,3,0.273633362160519,415.310185796192,340.928167436766,34.2943,-118.5449,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.333, 'Noite': 0.667, 'Madrugada': 0.0}",{'Devonshire'},{1703}
1242,2,0.354226487894258,565.233418944705,400.441297666494,34.32375,-118.5028,"{'agressao grave': 0.5, 'agressao leve': 0.5}","{'armas de fogo': 0.5, 'força fisica e ameacas': 0.5}","{'Manha': 1.0, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Devonshire'},{1705}
1243,2,0.388215987622374,0,0,34.3148,-118.4888,"{'agressao grave': 0.5, 'crime sexual': 0.5}","{'objetos contundentes': 0.5, 'força fisica e ameacas': 0.5}","{'Manha': 0.0, 'Tarde': 0.5, 'Noite': 0.5, 'Madrugada': 0.0}",{'Mission'},{1911}
1244,2,0.173915474968156,554.700196223793,192.941896182381,34.2859,-118.52125,"{'agressao grave': 0.5, 'vandalismo': 0.5}","{'outros': 0.5, 'Indefinido': 0.5}","{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 1.0, 'Madrugada': 0.0}",{'Devonshire'},{1715}
1245,1,0,0,0,34.1428,-118.3241,{'agressao grave': 1.0},{'objetos cortantes': 1.0},"{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'N Hollywood'},{1589}
1246,1,0,0,0,34.1501,-118.5477,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 1.0, 'Madrugada': 0.0}",{'West Valley'},{1083}
1247,4,0.661505160961588,8493.17596384999,22473.1189321667,34.171725,-118.4757,{'agressao grave': 1.0},"{'objetos cortantes': 0.25, 'força fisica e ameacas': 0.25, 'armas de fogo': 0.5}","{'Manha': 0.25, 'Tarde': 0.5, 'Noite': 0.25, 'Madrugada': 0.0}",{'West Valley'},{1049}
1248,1,0,0,0,33.8663,-118.2824,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Harbor'},{501}
1249,3,0.339925915557353,0,0,34.0588,-118.2221,"{'roubo': 0.333, 'vandalismo': 0.333, 'agressao grave': 0.333}","{'Indefinido': 0.333, 'armas de fogo': 0.333, 'objetos cortantes': 0.333}","{'Manha': 0.333, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 0.667}",{'Hollenbeck'},{441}
1250,1,0,0,0,33.7166,-118.3182,{'vandalismo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 1.0, 'Madrugada': 0.0}",{'Harbor'},{583}
1251,3,0.225724398835948,732.23304703317,495.84859304813,34.2644,-118.5059,"{'roubo': 0.333, 'vandalismo': 0.333, 'agressao leve': 0.333}","{'outros': 0.333, 'Indefinido': 0.333, 'força fisica e ameacas': 0.333}","{'Manha': 0.333, 'Tarde': 0.0, 'Noite': 0.333, 'Madrugada': 0.333}",{'Devonshire'},"{1745, 1735}"
1252,2,0.447732447849405,609.71076085055,545.97458287148,34.20665,-118.6164,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 1.0, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Topanga'},{2134}
1253,1,0,0,0,34.1208,-118.2167,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 1.0}",{'Northeast'},{1125}
1254,1,0,0,0,34.1805,-118.3601,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'N Hollywood'},{1529}
1255,2,0.35382573156689,485.071250072783,343.261379838137,34.1499,-118.62075,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.5, 'Tarde': 0.0, 'Noite': 0.5, 'Madrugada': 0.0}",{'Topanga'},{2183}
1256,1,0,0,0,34.2156,-118.5441,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'West Valley'},{1003}
1257,1,0,0,0,34.1427,-118.4688,{'roubo': 1.0},{'outros': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 1.0, 'Madrugada': 0.0}",{'Van Nuys'},{991}
1258,1,0,0,0,34.089,-118.43,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 1.0, 'Madrugada': 0.0}",{'West LA'},{807}
1259,2,0.409865463572682,450.377349110504,369.188241951625,34.14295,-118.4234,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Van Nuys'},{998}
1260,2,0.677404130975839,0,0,34.1479,-118.3867,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'N Hollywood'},{1563}
1261,3,0.273972804483899,827.191721572934,679.884107415604,33.8638666666667,-118.309133333333,"{'roubo': 0.667, 'agressao grave': 0.333}","{'Indefinido': 0.667, 'armas de fogo': 0.333}","{'Manha': 0.0, 'Tarde': 0.333, 'Noite': 0.0, 'Madrugada': 0.667}",{'Harbor'},{501}
1262,1,0,0,0,34.1432,-118.5567,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 1.0}",{'West Valley'},{1091}
1263,3,0.261264984355477,523.812227994447,410.561380656529,34.3231,-118.468533333333,"{'roubo': 0.667, 'vandalismo': 0.333}",{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 1.0, 'Madrugada': 0.0}",{'Mission'},"{1901, 1902}"
1264,1,0,0,0,34.2693,-118.5482,{'golpes': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 1.0, 'Madrugada': 0.0}",{'Devonshire'},{1727}
1265,2,0.386543855078335,588.235294117789,454.757476562856,34.24415,-118.5013,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.5, 'Noite': 0.5, 'Madrugada': 0.0}",{'Devonshire'},{1776}
1266,2,0.360741493194873,0,0,34.2085,-118.4023,"{'roubo': 0.5, 'vandalismo': 0.5}","{'objetos cortantes': 0.5, 'Indefinido': 0.5}","{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 0.5, 'Madrugada': 0.5}",{'N Hollywood'},{1503}
1267,1,0,0,0,34.232,-118.4785,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 1.0, 'Madrugada': 0.0}",{'Devonshire'},{1798}
1268,1,0,0,0,34.0363,-118.4089,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 1.0, 'Madrugada': 0.0}",{'West LA'},{885}
1269,1,0,0,0,34.1828,-118.619,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Topanga'},{2144}
1270,3,0.304838415914734,600.000000001637,548.709148648018,34.2614333333333,-118.2885,"{'agressao leve': 0.333, 'roubo': 0.667}","{'força fisica e ameacas': 0.333, 'Indefinido': 0.667}","{'Manha': 0.667, 'Tarde': 0.0, 'Noite': 0.333, 'Madrugada': 0.0}",{'Foothill'},{1638}
1271,3,0.211784977928628,459.595069217106,292.005994770754,34.1329333333333,-118.390166666667,"{'roubo': 0.667, 'agressao leve': 0.333}","{'outros': 0.333, 'força fisica e ameacas': 0.333, 'Indefinido': 0.333}","{'Manha': 0.667, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 0.333}",{'N Hollywood'},"{1595, 1591}"
1272,1,0,0,0,34.2812,-118.5378,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 1.0, 'Madrugada': 0.0}",{'Devonshire'},{1713}
1273,1,0,0,0,34.0648,-118.2233,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Hollenbeck'},{421}
1274,3,0.266704328463747,396.415032755186,317.176815311718,34.0347,-118.510733333333,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.333, 'Noite': 0.0, 'Madrugada': 0.667}",{'West LA'},{824}
1275,1,0,0,0,34.1389,-118.4611,{'agressao leve': 1.0},{'força fisica e ameacas': 1.0},"{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Van Nuys'},{991}
1276,2,0.448139366721164,420.70316191125,377.067297112997,34.01545,-118.4291,{'vandalismo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Pacific'},{1435}
1277,1,0,0,0,34.2721,-118.5066,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Devonshire'},{1729}
1278,1,0,0,0,34.1189,-118.4316,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'West LA'},{808}
1279,3,0.169579225896354,379.020366143521,192.821940868713,34.1202666666667,-118.324066666667,"{'vandalismo': 0.333, 'roubo': 0.667}",{'Indefinido': 1.0},"{'Manha': 0.667, 'Tarde': 0.0, 'Noite': 0.333, 'Madrugada': 0.0}",{'Hollywood'},"{627, 615}"
1280,1,0,0,0,34.0783,-118.3392,{'vandalismo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 1.0, 'Madrugada': 0.0}",{'Wilshire'},{717}
1281,2,0.585250846320834,0,0,34.0693,-118.3706,{'agressao grave': 1.0},"{'outros': 0.5, 'armas de fogo': 0.5}","{'Manha': 0.0, 'Tarde': 0.5, 'Noite': 0.5, 'Madrugada': 0.0}",{'Wilshire'},{722}
1282,2,0.351660441577782,0,0,34.265,-118.333,"{'roubo': 0.5, 'agressao grave': 0.5}","{'Indefinido': 0.5, 'força fisica e ameacas': 0.5}","{'Manha': 0.5, 'Tarde': 0.5, 'Noite': 0.0, 'Madrugada': 0.0}",{'Foothill'},"{1617, 1636}"
1283,1,0,0,0,33.8102,-118.3085,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Harbor'},{508}
1284,1,0,0,0,33.7208,-118.3056,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 1.0, 'Madrugada': 0.0}",{'Harbor'},{583}
1285,1,0,0,0,34.221,-118.6466,{'agressao leve': 1.0},{'força fisica e ameacas': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 1.0, 'Madrugada': 0.0}",{'Topanga'},{2102}
1286,2,0.341575895877109,9999.99999966803,6831.51791731541,34.12055,-118.448,"{'agressao leve': 0.5, 'roubo': 0.5}","{'força fisica e ameacas': 0.5, 'Indefinido': 0.5}","{'Manha': 0.5, 'Tarde': 0.0, 'Noite': 0.5, 'Madrugada': 0.0}",{'West LA'},{807}
1287,1,0,0,0,34.1532,-118.6174,{'agressao leve': 1.0},{'força fisica e ameacas': 1.0},"{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Topanga'},{2183}
1288,2,0.33865696597406,0,0,34.3271,-118.4498,"{'agressao leve': 0.5, 'roubo': 0.5}","{'força fisica e ameacas': 0.5, 'Indefinido': 0.5}","{'Manha': 0.5, 'Tarde': 0.5, 'Noite': 0.0, 'Madrugada': 0.0}",{'Mission'},{1903}
1289,1,0,0,0,34.253,-118.4473,{'vandalismo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 1.0, 'Madrugada': 0.0}",{'Mission'},{1958}
1290,1,0,0,0,34.1255,-118.2702,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Northeast'},{1102}
1291,1,0,0,0,34.2321,-118.4927,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 1.0, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Devonshire'},{1797}
1292,2,0.499847941229061,454.545454545046,454.407219298738,34.0938,-118.3875,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Hollywood'},{631}
1293,1,0,0,0,34.2451,-118.4872,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 1.0, 'Madrugada': 0.0}",{'Devonshire'},{1777}
1294,1,0,0,0,34.0669,-118.3342,{'agressao grave': 1.0},{'força fisica e ameacas': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 1.0}",{'Wilshire'},{738}
1295,1,0,0,0,33.9419,-118.4376,{'agressao leve': 1.0},{'força fisica e ameacas': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 1.0, 'Madrugada': 0.0}",{'Pacific'},{1492}
1296,1,0,0,0,34.0411,-118.4105,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 1.0, 'Madrugada': 0.0}",{'West LA'},{885}
1297,1,0,0,0,33.7826,-118.2802,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 1.0, 'Madrugada': 0.0}",{'Harbor'},{514}
1298,1,0,0,0,34.1125,-118.2113,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 1.0}",{'Northeast'},{1148}
1299,3,0.0944416535209185,446.484026722272,126.500069262988,33.9846666666667,-118.345433333333,"{'vandalismo': 0.333, 'agressao grave': 0.333, 'roubo': 0.333}","{'armas de fogo': 0.333, 'outros': 0.333, 'Indefinido': 0.333}","{'Manha': 0.333, 'Tarde': 0.0, 'Noite': 0.333, 'Madrugada': 0.333}",{'77th Street'},{1231}
1300,2,0.25674969688485,995.037190211958,510.950993952147,34.2642,-118.48925,"{'roubo': 0.5, 'vandalismo': 0.5}",{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 1.0, 'Madrugada': 0.0}",{'Devonshire'},{1747}
1301,3,0.604082178175719,2371.70824509811,4298.12004808853,34.1341,-118.374466666667,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.667, 'Noite': 0.333, 'Madrugada': 0.0}",{'N Hollywood'},{1596}
1302,2,0.433367422894223,620.17367294986,537.526132786252,34.2316,-118.6074,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.5, 'Noite': 0.0, 'Madrugada': 0.5}",{'Topanga'},{2103}
1303,1,0,0,0,34.1389,-118.4987,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'West Valley'},{1097}
1304,1,0,0,0,34.0953,-118.3775,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 1.0, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Hollywood'},{632}
1305,3,0.390671447897191,2785.43007264521,3264.56399849004,34.2374333333333,-118.522866666667,"{'roubo': 0.667, 'vandalismo': 0.333}",{'Indefinido': 1.0},"{'Manha': 0.333, 'Tarde': 0.333, 'Noite': 0.333, 'Madrugada': 0.0}",{'Devonshire'},{1787}
1306,2,0.423906247679511,9999.99999966803,8478.12495330878,34.1632,-118.53555,"{'vandalismo': 0.5, 'agressao grave': 0.5}","{'Indefinido': 0.5, 'armas de fogo': 0.5}","{'Manha': 0.5, 'Tarde': 0.5, 'Noite': 0.0, 'Madrugada': 0.0}",{'West Valley'},{1063}
1307,1,0,0,0,34.1776,-118.4267,{'vandalismo': 1.0},{'objetos contundentes': 1.0},"{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Van Nuys'},{938}
1308,2,0.15720389135485,485.071250073026,152.510176191682,34.22075,-118.4177,"{'vandalismo': 0.5, 'roubo': 0.5}","{'objetos contundentes': 0.5, 'Indefinido': 0.5}","{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 1.0, 'Madrugada': 0.0}","{'Mission', 'N Hollywood'}","{1501, 1989}"
1309,2,0.446987944117144,0,0,34.2562,-118.3588,"{'agressao leve': 0.5, 'agressao grave': 0.5}","{'força fisica e ameacas': 0.5, 'armas de fogo': 0.5}","{'Manha': 0.0, 'Tarde': 0.5, 'Noite': 0.5, 'Madrugada': 0.0}",{'Foothill'},{1655}
